"CrashFactId","Name","MinorInjuries","ModerateInjuries","SevereInjuries","FatalInjuries","TcrNumber","CityDamageFlag","ShortFormFlag","Distance","CrashDateTime","PedestrianAction","RoadwaySurface","RoadwayCondition","Lighting","PrimaryCollisionFactor","TrafficControl","Weather","CollisionType","ProximityToIntersection","VehicleInvolvedWith","PedestrianDirectionFrom","PedestrianDirectionTo","DirectionFromIntersection","Comment","SpeedingFlag","HitAndRunFlag","IntersectionNumber","AStreetName","BStreetName","Latitude","Longitude"
"696510","CR-0000099697","0","0","0","0","23-349-0051","False","False","0.0","12/15/2023 1:19:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","True","True","143881","HOPE ST","SOUTHSIDE DR","37.28853048","-121.8436938"
"690719","CR-0000096856","0","0","0","0","23-027-0860","False","False","0.0","1/27/2023 10:31:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","32944","CAPITOL EX","SENTER RD","37.29342064","-121.8332141"
"690670","CR-0000096804","1","0","0","0","23-001-0589","False","False","120.0","1/1/2023 4:04:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","True","True","32944","CAPITOL EX","SENTER RD","37.29342064","-121.8332141"
"694177","CR-0000097979","1","0","0","0","23-064-0674","False","False","0.0","3/5/2023 8:12:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Head On","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","32944","CAPITOL EX","SENTER RD","37.29342064","-121.8332141"
"696308","CR-0000099464","1","0","0","0","23-286-1029","False","False","0.0","10/13/2023 11:26:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","32944","CAPITOL EX","SENTER RD","37.29342064","-121.8332141"
"698640","CR-0000099865","0","1","0","0","23-238-0048","True","False","455.0","8/26/2023 1:00:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","South Of","MEDIAN FENCE","False","True","32944","CAPITOL EX","SENTER RD","37.29342064","-121.8332141"
"699133","CR-0000100449","0","0","0","0","23-167-1006","False","False","0.0","6/16/2023 10:06:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Unknown","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","32944","CAPITOL EX","SENTER RD","37.29342064","-121.8332141"
"696024","CR-0000099159","0","0","0","0","23-200-0865","False","False","45.0","7/20/2023 8:39:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","True","True","33054","CAPITOL EX","WEEPINGCREEK WY","37.3058921","-121.8125029"
"690517","CR-0000096628","0","0","0","1","23-156-0066","True","False","77.0","6/5/2023 1:26:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Unknown","No Controls Present/Factor","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","South Of","TREE","False","True","90903","MERIDIAN AV","WOODRUFF DR","37.23066642","-121.8841391"
"694764","CR-0000098801","1","0","0","0","23-230-0928","False","False","81.0","8/18/2023 9:39:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","True","True","32955","CAPITOL EX","SEVEN TREES BL","37.28392601","-121.8341384"
"699207","CR-0000100528","0","0","0","0","23-161-0174","False","False","115.0","6/10/2023 5:05:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","True","True","42657","CONCERTO DR","SERENADE WY","37.27880577","-121.8215282"
"712054","CR-0000100836","0","0","0","0","23-185-0647","False","False","72.0","7/4/2023 6:25:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","True","12803","BANGOR AV","BESWICK DR","37.24854635","-121.8087431"
"711561","CR-0000101513","0","0","0","0","23-134-4000","False","True","51.0","5/13/2023 10:42:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","True","89869","MCLAUGHLIN AV","QUAMME DR","37.30962301","-121.831148"
"695991","CR-0000099126","0","0","0","0","23-219-0513","False","False","127.0","8/7/2023 12:50:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","False","True","83380","LEWIS RD","MONTEREY RD","37.29043188","-121.8481507"
"698801","CR-0000100082","2","0","0","0","23-354-0730","False","False","45.0","12/20/2023 7:07:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","True","True","25860","BROKAW RD","FIRST ST","37.37325246","-121.9182198"
"699100","CR-0000100411","0","0","0","0","23-161-0169","True","False","545.0","6/10/2023 5:15:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","South Of","LIGHTPOLE","False","True","137719","AUTUMN ST","COLEMAN AV","37.34095175","-121.9035035"
"715886","CR-0000101902","0","0","0","0","23-318-0483","False","False","0.0","11/14/2023 2:15:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","137719","AUTUMN ST","COLEMAN AV","37.34095175","-121.9035035"
"711798","CR-0000101077","0","0","0","0","23-259-0469","False","False","0.0","10/22/2023 2:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","No Controls Present/Factor","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","143830","ADELINE AV","GRASSINA ST","37.28644256","-121.8614897"
"696554","CR-0000099751","1","0","0","0","23-340-0944","False","False","120.0","12/6/2023 11:25:00 PM","In Road - Includes Shoulder","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","No Direction (Not Walking)","No Direction (Not Walking)","South Of","PED","False","True","38444","CHESTNUT PARK CT/STRATFORD PARK CT","WINDSOR PARK DR","37.26800778","-121.8499724"
"712085","CR-0000101352","0","0","0","0","23-248-0251","False","False","0.0","9/5/2023 9:10:00 AM","Crossing - Not In Crosswalk","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","South","North","At","PED","False","True","85612","LOUPE AV","TUERS RD","37.30176436","-121.8266317"
"691086","CR-0000097259","4","0","0","0","23-043-0660","False","False","40.0","2/12/2023 8:02:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","True","True","79617","KING RD","STORY RD","37.33990368","-121.843109"
"691295","CR-0000097540","1","0","0","0","23-060-0255","False","False","251.0","3/1/2023 9:43:00 AM","Crossing In Crosswalk - Not At Intersection","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","North","South","North Of","","True","True","79617","KING RD","STORY RD","37.33990368","-121.843109"
"691333","CR-0000097580","1","0","0","0","23-071-0827","False","False","28.0","3/12/2023 10:44:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Cloudy","Broadside","Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","True","True","79617","KING RD","STORY RD","37.33990368","-121.843109"
"690853","CR-0000096994","0","0","0","0","23-019-0457","False","False","0.0","1/19/2023 2:17:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","79617","KING RD","STORY RD","37.33990368","-121.843109"
"696550","CR-0000099747","0","1","0","0","23-344-0821","False","False","0.0","12/10/2023 10:52:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Not Functioning","Clear","Vehicle/Bike","Intersection","Bike","Not Applicable","Not Applicable","At","BIKE","True","True","79617","KING RD","STORY RD","37.33990368","-121.843109"
"696571","CR-0000099770","1","0","0","0","23-260-0561","False","False","52.0","9/17/2023 4:20:00 PM","Crossing In Crosswalk - At Intersection","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","South","North","East Of","PED","True","True","79617","KING RD","STORY RD","37.33990368","-121.843109"
"694581","CR-0000098605","2","0","0","0","23-186-0773","False","False","217.0","7/5/2023 6:51:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","True","79617","KING RD","STORY RD","37.33990368","-121.843109"
"699128","CR-0000100444","0","0","0","0","23-176-0900","False","False","0.0","6/25/2023 10:08:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","79617","KING RD","STORY RD","37.33990368","-121.843109"
"691379","CR-0000097628","0","0","0","0","23-067-0185","False","False","127.0","3/8/2023 8:15:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Cloudy","Broadside","Non-Related","Motor Vehicle On Other Roadway","Not Applicable","Not Applicable","East Of","","True","True","109361","SINGLETON RD","VERDI DR","37.29159376","-121.8289347"
"711554","CR-0000101377","0","0","0","0","23-309-0179","True","False","42.0","11/5/2023 3:12:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Related","Fixed Object","Not Applicable","Not Applicable","North Of","TREE","False","True","32900","CAPITOL EX","OLD ALMADEN RD","37.27575609","-121.8772875"
"715956","CR-0000101758","0","0","0","0","23-018-9707","False","True","0.0","1/18/2023 8:11:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","123771","ABORN RD","STALLION WY","37.30796734","-121.8168639"
"691053","CR-0000097226","0","0","0","0","23-037-0828","False","False","913.0","2/6/2023 8:50:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - No Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","True","100308","PERIE LN","SUNCREST AV","37.40197769","-121.827036"
"699117","CR-0000100433","0","0","0","0","23-157-0206","False","False","93.0","6/6/2023 8:26:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","True","71873","HELMSLEY DR","SUMMERDALE DR","37.38886536","-121.8517942"
"699395","CR-0000100722","1","0","0","0","23-311-0924","False","False","0.0","11/7/2023 10:22:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","13859","BASCOM AV","HAMILTON AV","37.29433327","-121.9316738"
"715947","CR-0000101870","0","0","0","0","23-334-0473","False","False","0.0","11/26/2023 4:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","13859","BASCOM AV","HAMILTON AV","37.29433327","-121.9316738"
"697581","CR-0000099793","0","1","0","0","23-246-0129","False","False","0.0","9/3/2023 3:18:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Unknown","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","125300","BAYSHORE FR","CAPITOL EX","37.30233151","-121.8179326"
"699416","CR-0000100747","0","0","0","0","23-195-0497","False","False","0.0","7/14/2023 2:34:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","125300","BAYSHORE FR","CAPITOL EX","37.30233151","-121.8179326"
"694303","CR-0000098211","1","1","0","0","23-141-0638","False","False","0.0","5/21/2023 5:56:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Motor Vehicle On Other Roadway","Not Applicable","Not Applicable","At","","True","True","125300","BAYSHORE FR","CAPITOL EX","37.30233151","-121.8179326"
"711665","CR-0000101065","0","0","0","0","23-292-0107","False","False","56.0","10/19/2023 8:41:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","True","61940","FOLEY AV","MIAMI DR","37.33134983","-121.8406873"
